method	n	seed	col	coverage	r2	length	group	subgroup
PredInterval	10000	7	marginal	0.952	0.1275123125543195	0.9598511605905192	Overall	
PredInterval	10000	7	sex_q_0	0.93682099281297	0.1450125088856129	0.9598511605905192	Sex	0
PredInterval	10000	7	sex_q_1	0.9746079163554892	0.1040284608334703	0.9598511605905192	Sex	1
PredInterval	10000	8	age_q_0	0.896780303030303	0.143270126157218	0.9582865550856942	Age	0
PredInterval	10000	8	age_q_4	0.9602954755309326	0.1164581559218178	0.958286555085694	Age	4
PredInterval	10000	8	age_q_4	0.9481327800829876	0.1484710604229382	0.9582865550856942	Age	4
PredInterval	10000	8	age_q_9	0.9630369630369632	0.0936917656578679	0.958286555085694	Age	9
PredInterval	10000	8	education_q_1	0.886435331230284	0.0812476072687259	0.958286555085694	Education	1
PredInterval	10000	8	education_q_4	0.9560857538035962	0.1160307970953104	0.9582865550856942	Education	4
PredInterval	10000	8	income_q_1	0.893646408839779	0.1040607353424962	0.9582865550856942	Income	1
PredInterval	10000	8	income_q_5	0.9473081328751431	0.102113595541752	0.9582865550856944	Income	5
PredInterval	10000	8	income_q_9	0.9769539078156312	0.1231702278619543	0.958286555085694	Income	9
PredInterval	10000	8	marginal	0.9472	0.128026963032678	0.9582865550856944	Overall	
PredInterval	10000	8	sex_q_0	0.9341651617140044	0.1446467897863659	0.9582865550856942	Sex	0
PredInterval	10000	8	sex_q_1	0.9675108723458684	0.105206175678475	0.9582865550856942	Sex	1
PredInterval	10000	9	age_q_0	0.9005791505791506	0.1248171054614049	0.958775057798522	Age	0
PredInterval	10000	9	age_q_4	0.9481641468682506	0.1498230008615948	0.958775057798522	Age	4
PredInterval	10000	9	age_q_4	0.955855855855856	0.1100037391443615	0.9587750577985216	Age	4
PredInterval	10000	9	age_q_9	0.97165991902834	0.0727896005149641	0.958775057798522	Age	9
PredInterval	10000	9	education_q_1	0.8969072164948454	0.0607941898788321	0.9587750577985218	Education	1
PredInterval	10000	9	education_q_4	0.9559509414406632	0.1240534688005205	0.958775057798522	Education	4
PredInterval	10000	9	income_q_1	0.9011142061281338	0.1195092908052591	0.958775057798522	Income	1
PredInterval	10000	9	income_q_5	0.9549373040752352	0.1331442380579679	0.958775057798522	Income	5
PredInterval	10000	9	income_q_9	0.952581664910432	0.1120814479332889	0.958775057798522	Income	9
PredInterval	10000	9	marginal	0.9485	0.1254387328821417	0.958775057798522	Overall	
PredInterval	10000	9	sex_q_0	0.9315971649909346	0.142192864389603	0.958775057798522	Sex	0
PredInterval	10000	9	sex_q_1	0.9745741164505468	0.099896322158112	0.958775057798522	Sex	1
