method	n	seed	col	coverage	r2	length	group	subgroup
CalPred	10000	6	income_q_1	0.953103448275862	0.0153840187406984	1.1202902795083756	Income	1
CalPred	10000	6	income_q_5	0.9541634835752484	0.0495408972271785	0.9364604151131688	Income	5
CalPred	10000	6	income_q_9	0.9529411764705882	0.0664562151836956	0.7989429143520159	Income	9
CalPred	10000	6	marginal	0.9536	0.0670254427807447	0.9285791338605606	Overall	
CalPred	10000	6	sex_q_0	0.9537190082644628	0.0804796867768923	1.0131556349014847	Sex	0
CalPred	10000	6	sex_q_1	0.9534177215189872	0.0418769824988333	0.7990379107472463	Sex	1
CalPred	10000	7	age_q_0	0.96	0.0622136536825929	1.0307619533709325	Age	0
CalPred	10000	7	age_q_4	0.9508489722966936	0.0578449080582996	0.9232927775400822	Age	4
CalPred	10000	7	age_q_4	0.9409326424870468	0.022982542186489	0.9496665395448504	Age	4
CalPred	10000	7	age_q_9	0.9625506072874492	0.0708293013396071	0.7708462283586796	Age	9
CalPred	10000	7	education_q_1	0.9477351916376306	0.0071985518135936	1.105294794894949	Education	1
CalPred	10000	7	education_q_4	0.952251486830926	0.063781157794991	0.8778755014278743	Education	4
CalPred	10000	7	income_q_1	0.9581589958158996	0.0476121976120352	1.112070585807697	Income	1
CalPred	10000	7	income_q_5	0.9559110417479516	0.0516611129966465	0.9382650561087168	Income	5
CalPred	10000	7	income_q_9	0.9651282051282052	0.0708303721339326	0.7937245895047309	Income	9
CalPred	10000	7	marginal	0.9554	0.0729661131537398	0.9252984422732132	Overall	
CalPred	10000	7	sex_q_0	0.959050643489888	0.0929657285544031	1.011368870919307	Sex	0
CalPred	10000	7	sex_q_1	0.9499626587005228	0.0447117987825208	0.7971034274388648	Sex	1
CalPred	10000	8	age_q_0	0.949810606060606	0.0729499148709567	1.0249814117117253	Age	0
CalPred	10000	8	age_q_4	0.9492151431209604	0.0104420597920934	0.9164998347290646	Age	4
CalPred	10000	8	age_q_4	0.9553941908713692	0.0316539646445211	0.9550179802280804	Age	4
CalPred	10000	8	age_q_9	0.944055944055944	0.0447541000782547	0.7608689811406503	Age	9
CalPred	10000	8	education_q_1	0.9305993690851736	0.0352265561707819	1.070941164624161	Education	1
CalPred	10000	8	education_q_4	0.9543568464730292	0.0611664234104425	0.8781360497448841	Education	4
CalPred	10000	8	income_q_1	0.9461325966850828	0.0480782066243894	1.1032431466089374	Income	1
