0.2	0.01	CalPred	9	99.19678714859438	5000
0.2	0.01	PredInterval	9	89.95983935742971	5000
0.2	0.01	CalPred	10	92.91666666666667	50000
0.2	0.01	PredInterval	10	96.45833333333333	50000
0.2	0.01	CalPred	10	99.60629921259843	5000
0.2	0.01	PredInterval	10	94.48818897637796	5000
0.2	0.01	CalPred	11	94.29133858267717	50000
0.2	0.01	PredInterval	11	95.47244094488188	50000
0.2	0.01	CalPred	11	98.75	5000
0.2	0.01	PredInterval	11	93.75	5000
0.2	0.01	CalPred	12	92.22903885480572	50000
0.2	0.01	PredInterval	12	98.15950920245399	50000
0.2	0.01	CalPred	12	97.75051124744377	5000
0.2	0.01	PredInterval	12	96.52351738241309	5000
0.2	0.01	CalPred	13	94.57013574660633	50000
0.2	0.01	PredInterval	13	95.47511312217195	50000
0.2	0.01	CalPred	13	95.79646017699115	5000
0.2	0.01	PredInterval	13	99.5575221238938	5000
0.2	0.01	CalPred	14	91.63346613545816	50000
0.2	0.01	PredInterval	14	100.0	50000
0.2	0.01	CalPred	14	98.70967741935483	5000
0.2	0.01	PredInterval	14	100.0	5000
0.2	0.01	CalPred	15	93.30453563714903	50000
0.2	0.01	PredInterval	15	87.90496760259178	50000
0.2	0.01	CalPred	15	96.01873536299766	5000
0.2	0.01	PredInterval	15	96.4871194379391	5000
0.2	0.01	CalPred	16	89.51612903225806	50000
0.2	0.01	PredInterval	16	90.7258064516129	50000
0.2	0.01	CalPred	16	99.01768172888016	5000
0.2	0.01	PredInterval	16	91.55206286836936	5000
0.2	0.01	CalPred	17	94.04255319148936	50000
0.2	0.01	PredInterval	17	85.95744680851064	50000
0.2	0.01	CalPred	17	99.38650306748467	5000
0.2	0.01	PredInterval	17	91.8200408997955	5000
0.2	0.01	CalPred	18	92.02898550724638	50000
0.2	0.01	PredInterval	18	89.85507246376811	50000
0.2	0.01	CalPred	18	97.07792207792207	5000
0.2	0.01	PredInterval	18	82.46753246753246	5000
0.2	0.01	CalPred	19	91.61904761904762	50000
0.2	0.01	PredInterval	19	99.61904761904762	50000
0.2	0.01	CalPred	19	99.78947368421053	5000
0.2	0.01	PredInterval	19	94.3157894736842	5000
0.2	0.01	CalPred	20	89.0625	50000
0.2	0.01	PredInterval	20	91.796875	50000
0.2	0.01	CalPred	20	98.24902723735408	5000
0.2	0.01	PredInterval	20	93.96887159533074	5000
0.2	0.01	CalPred	21	91.3894324853229	50000
0.2	0.01	PredInterval	21	96.28180039138942	50000
0.2	0.01	CalPred	21	98.25918762088975	5000
0.2	0.01	PredInterval	21	100.0	5000
0.2	0.01	CalPred	22	89.23395445134575	50000
0.2	0.01	PredInterval	22	80.33126293995859	50000
0.2	0.01	CalPred	22	92.94871794871796	5000
0.2	0.01	PredInterval	22	80.98290598290599	5000
0.2	0.01	CalPred	23	88.54961832061069	50000
0.2	0.01	PredInterval	23	99.61832061068702	50000
0.2	0.01	CalPred	23	95.22058823529412	5000
0.2	0.01	PredInterval	23	99.81617647058823	5000
0.2	0.01	CalPred	24	92.40986717267552	50000
0.2	0.01	PredInterval	24	97.34345351043643	50000
0.2	0.01	CalPred	24	99.07407407407408	5000
0.2	0.01	PredInterval	24	100.0	5000
0.2	0.01	CalPred	25	91.56118143459916	50000
0.2	0.01	PredInterval	25	87.34177215189874	50000
0.2	0.01	CalPred	25	100.0	5000
0.2	0.01	PredInterval	25	89.38428874734608	5000
0.2	0.01	CalPred	26	93.60341151385929	50000
0.2	0.01	PredInterval	26	93.39019189765459	50000
0.2	0.01	CalPred	26	95.98393574297188	5000
0.2	0.01	PredInterval	26	97.18875502008032	5000
0.2	0.01	CalPred	27	88.84540117416829	50000
0.2	0.01	PredInterval	27	81.99608610567515	50000
0.2	0.01	CalPred	27	98.26254826254826	5000
0.2	0.01	PredInterval	27	82.81853281853282	5000
0.2	0.01	CalPred	28	94.5631067961165	50000
0.2	0.01	PredInterval	28	99.22330097087378	50000
0.2	0.01	CalPred	28	99.18166939443536	5000
0.2	0.01	PredInterval	28	85.43371522094927	5000
0.2	0.01	CalPred	29	88.84615384615384	50000
0.2	0.01	PredInterval	29	93.84615384615384	50000
0.2	0.01	CalPred	29	88.84688090737241	5000
0.2	0.01	PredInterval	29	98.67674858223062	5000
0.2	0.1	CalPred	0	92.4901185770751	50000
0.2	0.1	PredInterval	0	99.2094861660079	50000
0.2	0.1	CalPred	0	93.95833333333333	5000
0.2	0.1	PredInterval	0	90.83333333333333	5000
0.2	0.1	CalPred	1	90.77568134171908	50000
0.2	0.1	PredInterval	1	96.43605870020964	50000
0.2	0.1	CalPred	1	97.61904761904762	5000
0.2	0.1	PredInterval	1	82.46753246753246	5000
0.2	0.1	CalPred	2	91.55206286836936	50000
0.2	0.1	PredInterval	2	92.92730844793712	50000
0.2	0.1	CalPred	2	94.36619718309859	5000
0.2	0.1	PredInterval	2	100.0	5000
0.2	0.1	CalPred	3	92.39543726235742	50000
0.2	0.1	PredInterval	3	100.0	50000
0.2	0.1	CalPred	3	97.86856127886323	5000
0.2	0.1	PredInterval	3	85.2575488454707	5000
0.2	0.1	CalPred	4	88.8030888030888	50000
0.2	0.1	PredInterval	4	87.06563706563706	50000
0.2	0.1	CalPred	4	98.1651376146789	5000
0.2	0.1	PredInterval	4	93.02752293577981	5000
0.2	0.1	CalPred	5	88.8671875	50000
0.2	0.1	PredInterval	5	75.1953125	50000
0.2	0.1	CalPred	5	98.93428063943162	5000
0.2	0.1	PredInterval	5	93.25044404973357	5000
0.2	0.1	CalPred	6	92.02453987730061	50000
0.2	0.1	PredInterval	6	81.59509202453987	50000
0.2	0.1	CalPred	6	98.86578449905483	5000
0.2	0.1	PredInterval	6	91.68241965973534	5000
0.2	0.1	CalPred	7	93.10344827586206	50000
0.2	0.1	PredInterval	7	95.59386973180077	50000
0.2	0.1	CalPred	7	99.61685823754789	5000
0.2	0.1	PredInterval	7	96.55172413793103	5000
0.2	0.1	CalPred	8	88.97795591182364	50000
0.2	0.1	PredInterval	8	100.0	50000
0.2	0.1	CalPred	8	97.69911504424779	5000
0.2	0.1	PredInterval	8	99.64601769911503	5000
0.2	0.1	CalPred	9	92.9718875502008	50000
0.2	0.1	PredInterval	9	98.19277108433735	50000
0.2	0.1	CalPred	9	98.00399201596807	5000
0.2	0.1	PredInterval	9	99.00199600798403	5000
0.2	0.1	CalPred	10	91.15789473684211	50000
0.2	0.1	PredInterval	10	97.89473684210527	50000
0.2	0.1	CalPred	10	99.59349593495935	5000
0.2	0.1	PredInterval	10	98.98373983739837	5000
0.2	0.1	CalPred	11	93.82239382239382	50000
0.2	0.1	PredInterval	11	86.87258687258688	50000
0.2	0.1	CalPred	11	98.13432835820896	5000
0.2	0.1	PredInterval	11	87.1268656716418	5000
0.2	0.1	CalPred	12	94.375	50000
0.2	0.1	PredInterval	12	99.58333333333333	50000
0.2	0.1	CalPred	12	99.13606911447084	5000
0.2	0.1	PredInterval	12	97.40820734341253	5000
0.2	0.1	CalPred	13	92.66055045871559	50000
0.2	0.1	PredInterval	13	93.80733944954129	50000
0.2	0.1	CalPred	13	92.88888888888889	5000
0.2	0.1	PredInterval	13	97.77777777777777	5000
0.2	0.1	CalPred	14	90.7070707070707	50000
0.2	0.1	PredInterval	14	93.93939393939394	50000
0.2	0.1	CalPred	14	97.73195876288659	5000
0.2	0.1	PredInterval	14	99.79381443298969	5000
0.2	0.1	CalPred	15	92.5601750547046	50000
0.2	0.1	PredInterval	15	93.43544857768052	50000
0.2	0.1	CalPred	15	97.75280898876404	5000
0.2	0.1	PredInterval	15	100.0	5000
0.2	0.1	CalPred	16	91.23173277661796	50000
0.2	0.1	PredInterval	16	82.25469728601253	50000
0.2	0.1	CalPred	16	98.67256637168141	5000
0.2	0.1	PredInterval	16	91.8141592920354	5000
0.2	0.1	CalPred	17	94.44444444444444	50000
0.2	0.1	PredInterval	17	92.18106995884774	50000
0.2	0.1	CalPred	17	99.16317991631799	5000
0.2	0.1	PredInterval	17	98.9539748953975	5000
0.2	0.1	CalPred	18	89.33333333333333	50000
0.2	0.1	PredInterval	18	97.14285714285714	50000
0.2	0.1	CalPred	18	98.26388888888889	5000
0.2	0.1	PredInterval	18	84.20138888888889	5000
0.2	0.1	CalPred	19	91.59663865546219	50000
0.2	0.1	PredInterval	19	90.54621848739495	50000
0.2	0.1	CalPred	19	98.58490566037736	5000
0.2	0.1	PredInterval	19	87.73584905660378	5000
0.2	0.1	CalPred	20	90.47619047619048	50000
0.2	0.1	PredInterval	20	82.68398268398268	50000
0.2	0.1	CalPred	20	98.22222222222223	5000
0.2	0.1	PredInterval	20	82.88888888888889	5000
0.2	0.1	CalPred	21	91.94214876033058	50000
0.2	0.1	PredInterval	21	89.87603305785123	50000
0.2	0.1	CalPred	21	96.23430962343096	5000
0.2	0.1	PredInterval	21	100.0	5000
0.2	0.1	CalPred	22	89.95726495726495	50000
0.2	0.1	PredInterval	22	86.96581196581197	50000
0.2	0.1	CalPred	22	95.61752988047809	5000
0.2	0.1	PredInterval	22	82.86852589641434	5000
0.2	0.1	CalPred	23	90.05524861878453	50000
0.2	0.1	PredInterval	23	98.71086556169429	50000
0.2	0.1	CalPred	23	92.8030303030303	5000
0.2	0.1	PredInterval	23	95.26515151515152	5000
0.2	0.1	CalPred	24	90.81632653061224	50000
0.2	0.1	PredInterval	24	99.79591836734694	50000
0.2	0.1	CalPred	24	99.23371647509579	5000
0.2	0.1	PredInterval	24	100.0	5000
0.2	0.1	CalPred	25	92.93361884368309	50000
0.2	0.1	PredInterval	25	100.0	50000
0.2	0.1	CalPred	25	100.0	5000
0.2	0.1	PredInterval	25	96.900826446281	5000
